Year,StateCode,State,Country,Mode,TradeType,TradeValue
1994,DE,Delaware,Mexico,Truck,Export,170948574.0
1994,DE,Delaware,Mexico,Truck,Unknown,32473780.0
1994,DU,Unknown,Canada,Mail (U.S. Postal Service),Export,62777742.0
1994,DU,Unknown,Canada,Mail (U.S. Postal Service),Unknown,69566.0
1994,DU,Unknown,Canada,Other/Unknown,Export,6589987612.0
1994,DU,Unknown,Canada,Other/Unknown,Unknown,1256778477.0
1994,DU,Unknown,Canada,Pipeline,Export,24556639.0
1994,DU,Unknown,Canada,Pipeline,Unknown,1539866.0
1994,DU,Unknown,Canada,Rail,Export,444613881.0
1994,DU,Unknown,Canada,Rail,Unknown,182422498.0
1994,DU,Unknown,Canada,Truck,Export,961432777.0
1994,DU,Unknown,Canada,Truck,Unknown,412281622.0
1994,DU,Unknown,Mexico,Mail (U.S. Postal Service),Export,8621.0
1994,DU,Unknown,Mexico,Mail (U.S. Postal Service),Unknown,85263.0
1994,DU,Unknown,Mexico,Other/Unknown,Export,2002849921.0
1994,DU,Unknown,Mexico,Other/Unknown,Unknown,343399387.0
1994,DU,Unknown,Mexico,Pipeline,Unknown,1711391.0
1994,DU,Unknown,Mexico,Rail,Export,190224736.0
1994,DU,Unknown,Mexico,Rail,Unknown,14396313.0
1994,DU,Unknown,Mexico,Truck,Export,1795954793.0
1994,DU,Unknown,Mexico,Truck,Unknown,100911969.0
1994,FL,Florida,Canada,Mail (U.S. Postal Service),Export,84672.0
1994,FL,Florida,Canada,Other/Unknown,Export,49184080.0
1994,FL,Florida,Canada,Other/Unknown,Unknown,16932276.0
1994,FL,Florida,Canada,Pipeline,Export,9602.0
1994,FL,Florida,Canada,Rail,Export,70080520.0
1994,FL,Florida,Canada,Rail,Unknown,355797845.0
1994,FL,Florida,Canada,Truck,Export,1053829150.0
1994,FL,Florida,Canada,Truck,Unknown,823328833.0
1994,FL,Florida,Mexico,Other/Unknown,Export,21403982.0
1994,FL,Florida,Mexico,Other/Unknown,Unknown,890692.0
1994,FL,Florida,Mexico,Rail,Export,54047360.0
1994,FL,Florida,Mexico,Rail,Unknown,17717529.0
1994,FL,Florida,Mexico,Truck,Export,382224490.0
1994,FL,Florida,Mexico,Truck,Unknown,179130306.0
1994,GA,Georgia,Canada,Mail (U.S. Postal Service),Export,25963.0
1994,GA,Georgia,Canada,Mail (U.S. Postal Service),Unknown,16152.0
1994,GA,Georgia,Canada,Other/Unknown,Export,28670467.0
1994,GA,Georgia,Canada,Other/Unknown,Unknown,60407015.0
1994,GA,Georgia,Canada,Pipeline,Export,39334.0
1994,GA,Georgia,Canada,Pipeline,Unknown,45000.0
1994,GA,Georgia,Canada,Rail,Export,249437070.0
1994,GA,Georgia,Canada,Rail,Unknown,407859822.0
1994,GA,Georgia,Canada,Truck,Export,1306110082.0
1994,GA,Georgia,Canada,Truck,Unknown,1167382087.0
1994,GA,Georgia,Mexico,Mail (U.S. Postal Service),Unknown,14447.0
1994,GA,Georgia,Mexico,Other/Unknown,Export,7225344.0
1994,GA,Georgia,Mexico,Other/Unknown,Unknown,244579.0
1994,GA,Georgia,Mexico,Rail,Export,78764158.0
1994,GA,Georgia,Mexico,Rail,Unknown,76819610.0
1994,GA,Georgia,Mexico,Truck,Export,360069196.0
1994,GA,Georgia,Mexico,Truck,Unknown,316479159.0
1994,HI,Hawaii,Canada,Mail (U.S. Postal Service),Export,8087.0
1994,HI,Hawaii,Canada,Mail (U.S. Postal Service),Unknown,11580.0
1994,HI,Hawaii,Canada,Other/Unknown,Export,505055.0
1994,HI,Hawaii,Canada,Other/Unknown,Unknown,67859248.0
1994,HI,Hawaii,Canada,Rail,Export,24714.0
1994,HI,Hawaii,Canada,Rail,Unknown,3772927.0
1994,HI,Hawaii,Canada,Truck,Export,4211618.0
1994,HI,Hawaii,Canada,Truck,Unknown,17774026.0
1994,HI,Hawaii,Mexico,Other/Unknown,Export,5364267.0
1994,HI,Hawaii,Mexico,Pipeline,Unknown,43907.0
1994,HI,Hawaii,Mexico,Rail,Export,113575.0
1994,HI,Hawaii,Mexico,Rail,Unknown,796928.0
1994,HI,Hawaii,Mexico,Truck,Export,837897.0
1994,HI,Hawaii,Mexico,Truck,Unknown,1904326.0
1994,IA,Iowa,Canada,Mail (U.S. Postal Service),Unknown,1489.0
1994,IA,Iowa,Canada,Other/Unknown,Export,27775906.0
1994,IA,Iowa,Canada,Other/Unknown,Unknown,74632.0
1994,IA,Iowa,Canada,Pipeline,Export,7272.0
1994,IA,Iowa,Canada,Pipeline,Unknown,389378024.0
1994,IA,Iowa,Canada,Rail,Export,247323903.0
1994,IA,Iowa,Canada,Rail,Unknown,129798416.0
1994,IA,Iowa,Canada,Truck,Export,1073090550.0
1994,IA,Iowa,Canada,Truck,Unknown,429497634.0
1994,IA,Iowa,Mexico,Other/Unknown,Export,3975161.0
1994,IA,Iowa,Mexico,Rail,Export,48554248.0
1994,IA,Iowa,Mexico,Truck,Export,120841555.0
1994,IA,Iowa,Mexico,Truck,Unknown,28156259.0
1994,ID,Idaho,Canada,Mail (U.S. Postal Service),Export,3152.0
1994,ID,Idaho,Canada,Mail (U.S. Postal Service),Unknown,14958.0
1994,ID,Idaho,Canada,Other/Unknown,Export,2359624.0
1994,ID,Idaho,Canada,Other/Unknown,Unknown,900790.0
1994,ID,Idaho,Canada,Rail,Export,22190939.0
1994,ID,Idaho,Canada,Rail,Unknown,80370461.0
1994,ID,Idaho,Canada,Truck,Export,179987433.0
1994,ID,Idaho,Canada,Truck,Unknown,241897167.0
1994,ID,Idaho,Mexico,Other/Unknown,Export,1320487.0
1994,ID,Idaho,Mexico,Other/Unknown,Unknown,1283042.0
1994,ID,Idaho,Mexico,Pipeline,Unknown,2624686.0
1994,ID,Idaho,Mexico,Rail,Export,12030662.0
1994,ID,Idaho,Mexico,Rail,Unknown,1058487.0
1994,ID,Idaho,Mexico,Truck,Export,24220540.0
1994,ID,Idaho,Mexico,Truck,Unknown,23007781.0
1994,IL,Illinois,Canada,Mail (U.S. Postal Service),Export,92276.0
1994,IL,Illinois,Canada,Mail (U.S. Postal Service),Unknown,144472.0
1994,IL,Illinois,Canada,Other/Unknown,Export,88966426.0
1994,IL,Illinois,Canada,Other/Unknown,Unknown,32703938.0
1994,IL,Illinois,Canada,Pipeline,Export,30784504.0
1994,IL,Illinois,Canada,Pipeline,Unknown,1761738440.0
1994,IL,Illinois,Canada,Rail,Export,1269988541.0
1994,IL,Illinois,Canada,Rail,Unknown,1678354992.0
1994,IL,Illinois,Canada,Truck,Export,5351500394.0
1994,IL,Illinois,Canada,Truck,Unknown,3511221228.0
1994,IL,Illinois,Mexico,Other/Unknown,Export,49485555.0
1994,IL,Illinois,Mexico,Other/Unknown,Unknown,266935.0
1994,IL,Illinois,Mexico,Rail,Export,156336616.0
1994,IL,Illinois,Mexico,Rail,Unknown,93865797.0
1994,IL,Illinois,Mexico,Truck,Export,1218885785.0
1994,IL,Illinois,Mexico,Truck,Unknown,849802705.0
1994,IN,Indiana,Canada,Mail (U.S. Postal Service),Export,56412.0
1994,IN,Indiana,Canada,Mail (U.S. Postal Service),Unknown,783122.0
1994,IN,Indiana,Canada,Other/Unknown,Export,30217581.0
1994,IN,Indiana,Canada,Other/Unknown,Unknown,2927676.0
1994,IN,Indiana,Canada,Pipeline,Export,13873.0
1994,IN,Indiana,Canada,Pipeline,Unknown,1760071.0
1994,IN,Indiana,Canada,Rail,Export,363117323.0
1994,IN,Indiana,Canada,Rail,Unknown,428118638.0
1994,IN,Indiana,Canada,Truck,Export,3882372120.0
1994,IN,Indiana,Canada,Truck,Unknown,1580027639.0
1994,IN,Indiana,Mexico,Other/Unknown,Export,10088950.0
1994,IN,Indiana,Mexico,Other/Unknown,Unknown,14838.0
1994,IN,Indiana,Mexico,Pipeline,Unknown,20932896.0
1994,IN,Indiana,Mexico,Rail,Export,19118045.0
1994,IN,Indiana,Mexico,Rail,Unknown,1752998.0
1994,IN,Indiana,Mexico,Truck,Export,605322501.0
1994,IN,Indiana,Mexico,Truck,Unknown,1525069218.0
1994,KS,Kansas,Canada,Other/Unknown,Export,193596855.0
1994,KS,Kansas,Canada,Other/Unknown,Unknown,32408495.0
1994,KS,Kansas,Canada,Pipeline,Unknown,9276846.0
1994,KS,Kansas,Canada,Rail,Export,241668794.0
1994,KS,Kansas,Canada,Rail,Unknown,74731718.0
1994,KS,Kansas,Canada,Truck,Export,496160434.0
1994,KS,Kansas,Canada,Truck,Unknown,408242769.0
1994,KS,Kansas,Mexico,Other/Unknown,Export,68183155.0
1994,KS,Kansas,Mexico,Other/Unknown,Unknown,64970.0
1994,KS,Kansas,Mexico,Rail,Export,175366944.0
1994,KS,Kansas,Mexico,Rail,Unknown,26425489.0
1994,KS,Kansas,Mexico,Truck,Export,85453778.0
1994,KS,Kansas,Mexico,Truck,Unknown,43782429.0
1994,KY,Kentucky,Canada,Mail (U.S. Postal Service),Export,11654.0
1994,KY,Kentucky,Canada,Mail (U.S. Postal Service),Unknown,91843.0
1994,KY,Kentucky,Canada,Other/Unknown,Export,10549909.0
1994,KY,Kentucky,Canada,Other/Unknown,Unknown,87272.0
1994,KY,Kentucky,Canada,Pipeline,Unknown,76093276.0
1994,KY,Kentucky,Canada,Rail,Export,548333779.0
1994,KY,Kentucky,Canada,Rail,Unknown,418997661.0
1994,KY,Kentucky,Canada,Truck,Export,1480924716.0
1994,KY,Kentucky,Canada,Truck,Unknown,1105947976.0
1994,KY,Kentucky,Mexico,Other/Unknown,Export,10308914.0
1994,KY,Kentucky,Mexico,Other/Unknown,Unknown,3088.0
1994,KY,Kentucky,Mexico,Rail,Export,27367976.0
1994,KY,Kentucky,Mexico,Rail,Unknown,22304550.0
1994,KY,Kentucky,Mexico,Truck,Export,197444521.0
1994,KY,Kentucky,Mexico,Truck,Unknown,522216891.0
1994,LA,Louisiana,Canada,Mail (U.S. Postal Service),Export,58300.0
1994,LA,Louisiana,Canada,Other/Unknown,Export,4933203.0
1994,LA,Louisiana,Canada,Rail,Export,164523612.0
1994,LA,Louisiana,Canada,Rail,Unknown,82054712.0
1994,LA,Louisiana,Canada,Truck,Export,330269961.0
1994,LA,Louisiana,Canada,Truck,Unknown,224779905.0
1994,LA,Louisiana,Mexico,Other/Unknown,Export,16386102.0
1994,LA,Louisiana,Mexico,Pipeline,Unknown,144679951.0
1994,LA,Louisiana,Mexico,Rail,Export,32933875.0
1994,LA,Louisiana,Mexico,Rail,Unknown,520264.0
1994,LA,Louisiana,Mexico,Truck,Export,101182934.0
1994,LA,Louisiana,Mexico,Truck,Unknown,24714658.0
1994,MA,Massachusetts,Canada,Mail (U.S. Postal Service),Export,103801.0
1994,MA,Massachusetts,Canada,Mail (U.S. Postal Service),Unknown,12278.0
1994,MA,Massachusetts,Canada,Other/Unknown,Export,42138317.0
1994,MA,Massachusetts,Canada,Other/Unknown,Unknown,14433189.0
1994,MA,Massachusetts,Canada,Pipeline,Export,87542.0
1994,MA,Massachusetts,Canada,Pipeline,Unknown,17741.0
1994,MA,Massachusetts,Canada,Rail,Export,26149573.0
1994,MA,Massachusetts,Canada,Rail,Unknown,393174302.0
1994,MA,Massachusetts,Canada,Truck,Export,2666081120.0
1994,MA,Massachusetts,Canada,Truck,Unknown,3072783640.0
1994,MA,Massachusetts,Mexico,Other/Unknown,Export,1837308.0
1994,MA,Massachusetts,Mexico,Other/Unknown,Unknown,75857.0
1994,MA,Massachusetts,Mexico,Rail,Export,2726186.0
1994,MA,Massachusetts,Mexico,Rail,Unknown,4755524.0
1994,MA,Massachusetts,Mexico,Truck,Export,287368888.0
1994,MA,Massachusetts,Mexico,Truck,Unknown,229693147.0
1994,MD,Maryland,Canada,Mail (U.S. Postal Service),Export,39402.0
1994,MD,Maryland,Canada,Other/Unknown,Export,4596485.0
1994,MD,Maryland,Canada,Other/Unknown,Unknown,36640462.0
1994,MD,Maryland,Canada,Rail,Export,307458780.0
1994,MD,Maryland,Canada,Rail,Unknown,170039262.0
1994,MD,Maryland,Canada,Truck,Export,823409405.0
1994,MD,Maryland,Canada,Truck,Unknown,630898439.0
1994,MD,Maryland,Mexico,Other/Unknown,Export,612832.0
1994,MD,Maryland,Mexico,Other/Unknown,Unknown,92417.0
1994,MD,Maryland,Mexico,Rail,Export,5882060.0
1994,MD,Maryland,Mexico,Rail,Unknown,14251.0
1994,MD,Maryland,Mexico,Truck,Export,66816025.0
1994,MD,Maryland,Mexico,Truck,Unknown,26295019.0
1994,ME,Maine,Canada,Mail (U.S. Postal Service),Export,9219.0
1994,ME,Maine,Canada,Mail (U.S. Postal Service),Unknown,2447.0
1994,ME,Maine,Canada,Other/Unknown,Export,6258807.0
1994,ME,Maine,Canada,Other/Unknown,Unknown,84688433.0
1994,ME,Maine,Canada,Pipeline,Export,139595.0
1994,ME,Maine,Canada,Pipeline,Unknown,91174049.0
1994,ME,Maine,Canada,Rail,Export,26825622.0
1994,ME,Maine,Canada,Rail,Unknown,228638691.0
1994,ME,Maine,Canada,Truck,Export,447880918.0
1994,ME,Maine,Canada,Truck,Unknown,677384990.0
1994,ME,Maine,Mexico,Other/Unknown,Unknown,193758.0
1994,ME,Maine,Mexico,Rail,Export,430728.0
1994,ME,Maine,Mexico,Rail,Unknown,1557437.0
1994,ME,Maine,Mexico,Truck,Export,24048383.0
1994,ME,Maine,Mexico,Truck,Unknown,24175251.0
1994,MI,Michigan,Canada,Mail (U.S. Postal Service),Export,127896.0
1994,MI,Michigan,Canada,Mail (U.S. Postal Service),Unknown,399246.0
1994,MI,Michigan,Canada,Other/Unknown,Export,263615212.0
1994,MI,Michigan,Canada,Other/Unknown,Unknown,201710390.0
1994,MI,Michigan,Canada,Pipeline,Export,55460932.0
1994,MI,Michigan,Canada,Pipeline,Unknown,929140329.0
1994,MI,Michigan,Canada,Rail,Export,2563362463.0
1994,MI,Michigan,Canada,Rail,Unknown,11325264719.0
1994,MI,Michigan,Canada,Truck,Export,16430765030.0
1994,MI,Michigan,Canada,Truck,Unknown,22876960287.0
1994,MI,Michigan,Mexico,Mail (U.S. Postal Service),Unknown,619.0
1994,MI,Michigan,Mexico,Other/Unknown,Export,10015318.0
1994,MI,Michigan,Mexico,Other/Unknown,Unknown,1017565.0
1994,MI,Michigan,Mexico,Rail,Export,551895758.0
1994,MI,Michigan,Mexico,Rail,Unknown,4307346708.0
1994,MI,Michigan,Mexico,Truck,Export,2223220774.0
1994,MI,Michigan,Mexico,Truck,Unknown,2496001104.0
1994,MN,Minnesota,Canada,Mail (U.S. Postal Service),Export,50099.0
1994,MN,Minnesota,Canada,Mail (U.S. Postal Service),Unknown,304603.0
1994,MN,Minnesota,Canada,Other/Unknown,Export,20841332.0
1994,MN,Minnesota,Canada,Other/Unknown,Unknown,204552924.0
1994,MN,Minnesota,Canada,Pipeline,Export,8284509.0
1994,MN,Minnesota,Canada,Pipeline,Unknown,1495720796.0
1994,MN,Minnesota,Canada,Rail,Export,442797960.0
1994,MN,Minnesota,Canada,Rail,Unknown,1120278044.0
1994,MN,Minnesota,Canada,Truck,Export,1779821008.0
1994,MN,Minnesota,Canada,Truck,Unknown,1211084916.0
1994,MN,Minnesota,Mexico,Mail (U.S. Postal Service),Export,106017.0
1994,MN,Minnesota,Mexico,Other/Unknown,Export,2659729.0
1994,MN,Minnesota,Mexico,Rail,Export,24126252.0
1994,MN,Minnesota,Mexico,Rail,Unknown,510118.0
1994,MN,Minnesota,Mexico,Truck,Export,167453588.0
1994,MN,Minnesota,Mexico,Truck,Unknown,127420959.0
1994,MO,Missouri,Canada,Mail (U.S. Postal Service),Export,164052.0
1994,MO,Missouri,Canada,Mail (U.S. Postal Service),Unknown,6600.0
1994,MO,Missouri,Canada,Other/Unknown,Export,11540732.0
1994,MO,Missouri,Canada,Other/Unknown,Unknown,2949430.0
1994,MO,Missouri,Canada,Rail,Export,241373216.0
1994,MO,Missouri,Canada,Rail,Unknown,392930196.0
1994,MO,Missouri,Canada,Truck,Export,1247391128.0
1994,MO,Missouri,Canada,Truck,Unknown,839490797.0
1994,MO,Missouri,Mexico,Mail (U.S. Postal Service),Unknown,6315.0
1994,MO,Missouri,Mexico,Other/Unknown,Export,21109374.0
1994,MO,Missouri,Mexico,Other/Unknown,Unknown,643316.0
1994,MO,Missouri,Mexico,Rail,Export,147727500.0
1994,MO,Missouri,Mexico,Rail,Unknown,24366753.0
1994,MO,Missouri,Mexico,Truck,Export,336640395.0
1994,MO,Missouri,Mexico,Truck,Unknown,191690828.0
1994,MS,Mississippi,Canada,Mail (U.S. Postal Service),Export,3292.0
1994,MS,Mississippi,Canada,Mail (U.S. Postal Service),Unknown,24505.0
1994,MS,Mississippi,Canada,Other/Unknown,Export,879449.0
1994,MS,Mississippi,Canada,Other/Unknown,Unknown,1995.0
1994,MS,Mississippi,Canada,Pipeline,Export,7994.0
1994,MS,Mississippi,Canada,Rail,Export,29060322.0
1994,MS,Mississippi,Canada,Rail,Unknown,69691631.0
1994,MS,Mississippi,Canada,Truck,Export,333341943.0
1994,MS,Mississippi,Canada,Truck,Unknown,198684579.0
1994,MS,Mississippi,Mexico,Mail (U.S. Postal Service),Unknown,3913.0
1994,MS,Mississippi,Mexico,Other/Unknown,Export,4124254.0
1994,MS,Mississippi,Mexico,Rail,Export,20010357.0
1994,MS,Mississippi,Mexico,Rail,Unknown,690024.0
1994,MS,Mississippi,Mexico,Truck,Export,75370188.0
1994,MS,Mississippi,Mexico,Truck,Unknown,189160973.0
1994,MT,Montana,Canada,Mail (U.S. Postal Service),Export,8558.0
1994,MT,Montana,Canada,Mail (U.S. Postal Service),Unknown,72418.0
1994,MT,Montana,Canada,Other/Unknown,Export,452734.0
1994,MT,Montana,Canada,Other/Unknown,Unknown,61438.0
1994,MT,Montana,Canada,Pipeline,Unknown,188615331.0
1994,MT,Montana,Canada,Rail,Export,44061374.0
1994,MT,Montana,Canada,Rail,Unknown,118905584.0
1994,MT,Montana,Canada,Truck,Export,114898438.0
1994,MT,Montana,Canada,Truck,Unknown,359013647.0
1994,MT,Montana,Mexico,Rail,Export,6227729.0
1994,MT,Montana,Mexico,Rail,Unknown,52200.0
1994,MT,Montana,Mexico,Truck,Export,5444646.0
1994,MT,Montana,Mexico,Truck,Unknown,472102.0
1994,NC,North Carolina,Canada,Mail (U.S. Postal Service),Export,607957.0
1994,NC,North Carolina,Canada,Other/Unknown,Export,9235500.0
1994,NC,North Carolina,Canada,Other/Unknown,Unknown,21415.0
1994,NC,North Carolina,Canada,Pipeline,Export,12115.0
1994,NC,North Carolina,Canada,Rail,Export,59391781.0
1994,NC,North Carolina,Canada,Rail,Unknown,375562781.0
1994,NC,North Carolina,Canada,Truck,Export,2764994187.0
1994,NC,North Carolina,Canada,Truck,Unknown,1243878109.0
1994,NC,North Carolina,Mexico,Mail (U.S. Postal Service),Unknown,263797.0
1994,NC,North Carolina,Mexico,Other/Unknown,Export,2350761.0
1994,NC,North Carolina,Mexico,Other/Unknown,Unknown,69426.0
1994,NC,North Carolina,Mexico,Rail,Export,22384640.0
1994,NC,North Carolina,Mexico,Rail,Unknown,686142.0
1994,NC,North Carolina,Mexico,Truck,Export,540198225.0
1994,NC,North Carolina,Mexico,Truck,Unknown,991500242.0
1994,ND,North Dakota,Canada,Mail (U.S. Postal Service),Export,3047.0
1994,ND,North Dakota,Canada,Mail (U.S. Postal Service),Unknown,29744.0
1994,ND,North Dakota,Canada,Other/Unknown,Export,1008969.0
1994,ND,North Dakota,Canada,Other/Unknown,Unknown,17142912.0
1994,ND,North Dakota,Canada,Pipeline,Export,3119.0
1994,ND,North Dakota,Canada,Pipeline,Unknown,3452104.0
1994,ND,North Dakota,Canada,Rail,Export,64188638.0
1994,ND,North Dakota,Canada,Rail,Unknown,142439332.0
1994,ND,North Dakota,Canada,Truck,Export,243621049.0
1994,ND,North Dakota,Canada,Truck,Unknown,764902511.0
1994,ND,North Dakota,Mexico,Rail,Export,13473284.0
1994,ND,North Dakota,Mexico,Rail,Unknown,192677.0
1994,ND,North Dakota,Mexico,Truck,Export,2704050.0
1994,ND,North Dakota,Mexico,Truck,Unknown,1502170.0
1994,NE,Nebraska,Canada,Mail (U.S. Postal Service),Export,5998.0
1994,NE,Nebraska,Canada,Other/Unknown,Export,7023971.0
1994,NE,Nebraska,Canada,Other/Unknown,Unknown,1486.0
1994,NE,Nebraska,Canada,Pipeline,Export,1984569.0
1994,NE,Nebraska,Canada,Rail,Export,75585448.0
1994,NE,Nebraska,Canada,Rail,Unknown,66806026.0
1994,NE,Nebraska,Canada,Truck,Export,339955368.0
1994,NE,Nebraska,Canada,Truck,Unknown,270114964.0
1994,NE,Nebraska,Mexico,Other/Unknown,Export,7314937.0
1994,NE,Nebraska,Mexico,Rail,Export,77451025.0
1994,NE,Nebraska,Mexico,Rail,Unknown,172508.0
1994,NE,Nebraska,Mexico,Truck,Export,77875903.0
1994,NE,Nebraska,Mexico,Truck,Unknown,41229723.0
1994,NH,New Hampshire,Canada,Mail (U.S. Postal Service),Export,41005.0
1994,NH,New Hampshire,Canada,Mail (U.S. Postal Service),Unknown,2940.0
1994,NH,New Hampshire,Canada,Other/Unknown,Export,6642925.0
1994,NH,New Hampshire,Canada,Other/Unknown,Unknown,53605.0
1994,NH,New Hampshire,Canada,Pipeline,Export,13691.0
1994,NH,New Hampshire,Canada,Rail,Export,4334882.0
1994,NH,New Hampshire,Canada,Rail,Unknown,67222704.0
1994,NH,New Hampshire,Canada,Truck,Export,321993068.0
1994,NH,New Hampshire,Canada,Truck,Unknown,413796994.0
1994,NH,New Hampshire,Mexico,Mail (U.S. Postal Service),Unknown,8534.0
1994,NH,New Hampshire,Mexico,Other/Unknown,Export,1294606.0
1994,NH,New Hampshire,Mexico,Other/Unknown,Unknown,1435.0
1994,NH,New Hampshire,Mexico,Rail,Export,12468.0
1994,NH,New Hampshire,Mexico,Truck,Export,39231068.0
1994,NH,New Hampshire,Mexico,Truck,Unknown,22850787.0
1994,NJ,New Jersey,Canada,Mail (U.S. Postal Service),Export,339066.0
1994,NJ,New Jersey,Canada,Mail (U.S. Postal Service),Unknown,6737.0
1994,NJ,New Jersey,Canada,Other/Unknown,Export,20187542.0
1994,NJ,New Jersey,Canada,Other/Unknown,Unknown,37153661.0
1994,NJ,New Jersey,Canada,Pipeline,Export,72412.0
1994,NJ,New Jersey,Canada,Rail,Export,342713531.0
1994,NJ,New Jersey,Canada,Rail,Unknown,463067517.0
1994,NJ,New Jersey,Canada,Truck,Export,2216508338.0
1994,NJ,New Jersey,Canada,Truck,Unknown,2201887869.0
1994,NJ,New Jersey,Mexico,Other/Unknown,Export,35340133.0
1994,NJ,New Jersey,Mexico,Other/Unknown,Unknown,147595.0
1994,NJ,New Jersey,Mexico,Rail,Export,11764538.0
1994,NJ,New Jersey,Mexico,Rail,Unknown,13360627.0
1994,NJ,New Jersey,Mexico,Truck,Export,557875315.0
1994,NJ,New Jersey,Mexico,Truck,Unknown,617620080.0
1994,NM,New Mexico,Canada,Mail (U.S. Postal Service),Unknown,3592.0
1994,NM,New Mexico,Canada,Other/Unknown,Export,1016278.0
1994,NM,New Mexico,Canada,Pipeline,Unknown,812122.0
1994,NM,New Mexico,Canada,Rail,Export,3416073.0
1994,NM,New Mexico,Canada,Rail,Unknown,13201980.0
1994,NM,New Mexico,Canada,Truck,Export,31278256.0
1994,NM,New Mexico,Canada,Truck,Unknown,41751115.0
1994,NM,New Mexico,Mexico,Mail (U.S. Postal Service),Unknown,512183.0
1994,NM,New Mexico,Mexico,Other/Unknown,Export,3926192.0
1994,NM,New Mexico,Mexico,Other/Unknown,Unknown,716365.0
1994,NM,New Mexico,Mexico,Rail,Export,19939269.0
1994,NM,New Mexico,Mexico,Rail,Unknown,601125.0
1994,NM,New Mexico,Mexico,Truck,Export,63244880.0
1994,NM,New Mexico,Mexico,Truck,Unknown,112798804.0
1994,NV,Nevada,Canada,Mail (U.S. Postal Service),Export,6924.0
1994,NV,Nevada,Canada,Other/Unknown,Export,2159913.0
1994,NV,Nevada,Canada,Other/Unknown,Unknown,108267.0
1994,NV,Nevada,Canada,Pipeline,Export,17916.0
1994,NV,Nevada,Canada,Rail,Export,3172487.0
1994,NV,Nevada,Canada,Rail,Unknown,46671782.0
1994,NV,Nevada,Canada,Truck,Export,112280014.0
1994,NV,Nevada,Canada,Truck,Unknown,134385488.0
1994,NV,Nevada,Mexico,Other/Unknown,Export,115438.0
1994,NV,Nevada,Mexico,Other/Unknown,Unknown,900.0
1994,NV,Nevada,Mexico,Rail,Export,251107.0
1994,NV,Nevada,Mexico,Rail,Unknown,145243.0
1994,NV,Nevada,Mexico,Truck,Export,10927011.0
1994,NV,Nevada,Mexico,Truck,Unknown,17666151.0
1994,NY,New York,Canada,Mail (U.S. Postal Service),Export,2188082.0
1994,NY,New York,Canada,Mail (U.S. Postal Service),Unknown,335596.0
1994,NY,New York,Canada,Other/Unknown,Export,62362260.0
1994,NY,New York,Canada,Other/Unknown,Unknown,278546309.0
1994,NY,New York,Canada,Pipeline,Export,162153.0
1994,NY,New York,Canada,Pipeline,Unknown,986755837.0
1994,NY,New York,Canada,Rail,Export,503451435.0
1994,NY,New York,Canada,Rail,Unknown,2843336146.0
1994,NY,New York,Canada,Truck,Export,7162266504.0
1994,NY,New York,Canada,Truck,Unknown,9282458261.0
1994,NY,New York,Mexico,Mail (U.S. Postal Service),Export,197529.0
1994,NY,New York,Mexico,Mail (U.S. Postal Service),Unknown,82502.0
1994,NY,New York,Mexico,Other/Unknown,Export,21605883.0
1994,NY,New York,Mexico,Other/Unknown,Unknown,8178283.0
1994,NY,New York,Mexico,Rail,Export,137754691.0
1994,NY,New York,Mexico,Rail,Unknown,109537771.0
1994,NY,New York,Mexico,Truck,Export,743121340.0
1994,NY,New York,Mexico,Truck,Unknown,837402321.0
1994,OH,Ohio,Canada,Mail (U.S. Postal Service),Export,375427.0
1994,OH,Ohio,Canada,Mail (U.S. Postal Service),Unknown,366172.0
1994,OH,Ohio,Canada,Other/Unknown,Export,52332907.0
1994,OH,Ohio,Canada,Other/Unknown,Unknown,161421445.0
1994,OH,Ohio,Canada,Pipeline,Export,8837999.0
1994,OH,Ohio,Canada,Pipeline,Unknown,135950937.0
1994,OH,Ohio,Canada,Rail,Export,1169134959.0
1994,OH,Ohio,Canada,Rail,Unknown,1164197417.0
1994,OH,Ohio,Canada,Truck,Export,7371300702.0
1994,OH,Ohio,Canada,Truck,Unknown,4385543355.0
1994,OH,Ohio,Mexico,Mail (U.S. Postal Service),Export,109934.0
1994,OH,Ohio,Mexico,Other/Unknown,Export,17448765.0
1994,OH,Ohio,Mexico,Rail,Export,62593074.0
1994,OH,Ohio,Mexico,Rail,Unknown,13981779.0
1994,OH,Ohio,Mexico,Truck,Export,822142814.0
1994,OH,Ohio,Mexico,Truck,Unknown,1785170477.0
1994,OK,Oklahoma,Canada,Mail (U.S. Postal Service),Export,365430.0
1994,OK,Oklahoma,Canada,Other/Unknown,Export,3628366.0
1994,OK,Oklahoma,Canada,Other/Unknown,Unknown,290344.0
1994,OK,Oklahoma,Canada,Rail,Export,92362375.0
1994,OK,Oklahoma,Canada,Rail,Unknown,44418203.0
1994,OK,Oklahoma,Canada,Truck,Export,536087805.0
1994,OK,Oklahoma,Canada,Truck,Unknown,211999508.0
1994,OK,Oklahoma,Mexico,Other/Unknown,Export,5573583.0
1994,OK,Oklahoma,Mexico,Other/Unknown,Unknown,75246.0
1994,OK,Oklahoma,Mexico,Rail,Export,23050791.0
1994,OK,Oklahoma,Mexico,Rail,Unknown,352177555.0
1994,OK,Oklahoma,Mexico,Truck,Export,157601553.0
1994,OK,Oklahoma,Mexico,Truck,Unknown,70977574.0
1994,OR,Oregon,Canada,Mail (U.S. Postal Service),Export,52239.0
